FECHA,CONTRATO,No. Concepto,Descripción detallada de los bienes                                (principio activo),Presentación                                         unidad de medida ,MAXIMO,MINIMO,CLAVE GOB,,
2015-02-18,METRO 2015,1405,Ciclofosfamida,Gragea 50 mg 30 grageas,0,0,1751,,
2015-02-18,METRO 2015,1406,Ciclofosfamida,Gragea 50 mg 50 grageas,0,0,1751.01,,
2015-02-18,METRO 2015,1407,Ciclofosfamida,Solución inyectable 200 mg 5 frascos ámpula,0,0,1752,,
2015-02-18,METRO 2015,1408,Ciclofosfamida,Solución inyectable 500 mg 2 frascos ámpula,0,0,1753,,
2015-02-18,METRO 2015,1409,Clorambucilo,Tableta 2 mg 25 tabletas,0,0,1754,,
2015-02-18,METRO 2015,1410,Busulfan,Tableta 2 mg 25 tabletas,0,0,1755,,
2015-02-18,METRO 2015,1411,Melfalán,Tableta 2 mg 25 tabletas,0,0,1756,,
2015-02-18,METRO 2015,1412,Carmustina,Solución inyectable 100 mg/ 3 ml Frasco ámpula y diluyente con 3ml,0,0,1758,,
2015-02-18,METRO 2015,1413,Metotrexato,Tableta 2.5 mg 50 tabletas,0,0,1759,,
2015-02-18,METRO 2015,1414,Metotrexato,Solución inyectable 50 mg Frasco ámpula,0,0,1760,,
2015-02-18,METRO 2015,1415,Mercaptopurina,Tableta 50 mg 20 tabletas,0,0,1761,,
2015-02-18,METRO 2015,1416,Mercaptopurina,Tableta 50 mg Envase cion 25 tabletas,0,0,1761.01,,
2015-02-18,METRO 2015,1417,Doxorubicina,Solución inyectable 10 mg Frasco ámpula,0,0,1764,,
2015-02-18,METRO 2015,1418,Doxorubicina,Solución inyectable 50 mg Frasco ámpula,0,0,1765,,
2015-02-18,METRO 2015,1419,Doxorubicina,Solución inyectable 20 mg/10 ml (2 mg/ml) Frasco ámpula con 10 ml,0,0,1766,,
2015-02-18,METRO 2015,1420,Bleomicina,Solución inyectable 15 UI/5 ml Ampolleta o frasco ámpula y diluyente con 5 ml,0,0,1767,,
2015-02-18,METRO 2015,1421,Vincristina,Solución inyectable 1 mg/ 10 ml Frasco ámpula y diluyente con 10 ml,0,0,1768,,
2015-02-18,METRO 2015,1422,Vinblastina,Solución inyectable 10 mg/10 ml Frasco ámpula y ampollleta con 10 ml de diluyente.,0,0,1770,,
2015-02-18,METRO 2015,1423,Procarbazina,Cápsula o comprimido 50 mg 50 cápsulas o comprimidos,0,0,1771,,
2015-02-18,METRO 2015,1424,Epirubicina,"Solución inyectable 10 mg Envase con un frasco ámpula con liofilizado o envase con un frasco ámpula con 5 ml de solución
(10 mg/5 ml).",0,0,1773,,
2015-02-18,METRO 2015,1425,Epirubicina,"Solución inyectable 50 mg Envase con un frasco ámpula con liofilizado o envase con un frasco ámpula con 25 ml de solución
(50 mg/25 ml).",0,0,1774,,
2015-02-18,METRO 2015,1426,Citarabina,Solución inyectable 500 mg Frasco ámpula,0,0,1775,,
2015-02-18,METRO 2015,1427,Metotrexato,Solución inyectable 500 mg Frasco ámpula,0,0,1776,,
2015-02-18,METRO 2015,1428,Ácido folínico,Solución inyectable 15 mg/5 ml 5 ampolletas con 5 ml,0,0,2152,,
2015-02-18,METRO 2015,1429,Ácido folínico,Solución inyectable 50 mg/4 ml Frasco ámpula o ampolleta con 4 ml,0,0,2192,,
2015-02-18,METRO 2015,1430,Glicofosfopéptical,Cápsula 500 mg 45 cápsulas,0,0,2193,,
2015-02-18,METRO 2015,1431,Metotrexato,Solución inyectable 1 g Frasco ámpula,0,0,2194,,
2015-02-18,METRO 2015,1432,Ondansetron,Tableta 8 mg 10 tabletas,0,0,2195,,
2015-02-18,METRO 2015,1433,Terazosina,Tableta 2 mg 20 tabletas,0,0,2513,,
2015-02-18,METRO 2015,1434,Tiotepa,Solución inyectable 15 mg Frasco ámpula,0,0,3001,,
2015-02-18,METRO 2015,1435,Dacarbazina,Solución inyectable 200 mg Frasco ámpula,0,0,3003,,
2015-02-18,METRO 2015,1436,Fluorouracilo,"Solución inyectable 250 mg 10 ampolletas o frascos ámpula con
10 ml",0,0,3012,,
2015-02-18,METRO 2015,1437,Mitomicina,Solución inyectable 5 mg Frasco ámpula,0,0,3022,,
2015-02-18,METRO 2015,1438,Cisplatino,Solución inyectable 10 mg Frasco ámpula,0,0,3046,,
2015-02-18,METRO 2015,1439,Tamoxifeno,Tableta 20 mg 14 tabletas,0,0,3047,,
2015-02-18,METRO 2015,1440,Goserelina,Implante de liberación prolongada 3.6 mg Jeringa que contiene un implante cilíndrico estéril,0,0,3048,,
2015-02-18,METRO 2015,1441,Goserelina,"Implante de liberación prolongada 10.8 mg Jeringa que contiene un implante
cilíndrico estéril",0,0,3049,,
2015-02-18,METRO 2015,1442,BCG Inmunoterapeutico,Suspensión inyectable 81.00 mg Frasco ámpula con liofilizado y frasco ámpula de 3 ml de diluyente.,0,0,3050,,
2015-02-18,METRO 2015,1443,Leuprorelina,Solución inyectable 7.5 mg / 0.3 ml Envase con jeringa prellenada con polvo liofilizado y jeringa prellenada con 0.3 ml con sistema de liberación.,0,0,3055,,
2015-02-18,METRO 2015,1444,Leuprorelina,Solución inyectable 45 mg / 0.5 ml Envase con jeringa prellenada con polvo liofilizado y jeringa prellenada con 0.5 ml con sistema de liberación.,0,0,5972,,
2015-02-18,METRO 2015,1445,Imatinib,Comprimido recubierto 100 mg 60 comprimidos,0,0,4225,,
2015-02-18,METRO 2015,1446,Hidroxicarbamida,Cápsula 500 mg 100 cápsulas,0,0,4226,,
2015-02-18,METRO 2015,1447,Imatinib,Comprimido 400 mg 30 comprimidos,0,0,4227,,
2015-02-18,METRO 2015,1448,Daunorubicina,Solución inyectable 20 mg Frasco ámpula,0,0,4228,,
2015-02-18,METRO 2015,1449,L-asparginasa,Solución inyectable 10 000 UI 1 frascos ámpula,0,0,4229,,
2015-02-18,METRO 2015,1450,L-asparginasa,Solución inyectable 10 000 UI 5 frascos ámpula,0,0,4229.01,,
2015-02-18,METRO 2015,1451,Etopósido,"Solución inyectable 100 mg/5 ml 10 ampolletas o frascos ámpula con
5 ml",0,0,4230,,
2015-02-18,METRO 2015,1452,Mitoxantrona,Solución inyectable 20 mg /10 ml Frasco ámpula,0,0,4233,,
2015-02-18,METRO 2015,1453,Finasterida,Gragea o tableta recubierta 5 mg 30 grageas o tabletas recubiertas,0,0,4302,,
2015-02-18,METRO 2015,1454,Nilotinib,Cápsula 200 mg Envase con 112 cápsulas,0,0,4322,,
2015-02-18,METRO 2015,1455,Nilotinib,Cápsula 200 mg Envase con 120 cápsulas,0,0,4322.01,,
2015-02-18,METRO 2015,1456,Dasatinib,Tableta 50 mg 60 tabletas,0,0,4323,,
2015-02-18,METRO 2015,1457,Alemtuzumab,Solución inyectable 30 mg 3 frascos ámpula con 1 ml cada uno,0,0,4325,,
2015-02-18,METRO 2015,1458,Lomustina,Cápsula Lomustina: 10 mg Lomustina: 40 mg Lomustina: 100 mg Envase con 3 frascos conteniendo 2 cápsulas de cada una de las cantidades.,0,0,4428,,
2015-02-18,METRO 2015,1459,Dactinomicina,Solución inyectable 0.5 mg Frasco ámpula,0,0,4429,,
2015-02-18,METRO 2015,1460,Carboplatino,Solución inyectable 150 mg Frasco ámpula,0,0,4431,,
2015-02-18,METRO 2015,1461,Ifosfamida,Solución inyectable 1 g Frasco ámpula,0,0,4432,,
2015-02-18,METRO 2015,1462,Mesna,Solución inyectable 400 mg/ 4 ml 5 ampolletas con 4 ml,0,0,4433,,
2015-02-18,METRO 2015,1463,Idarubicina,Solución inyectable 5 mg Frasco ámpula con liofilizado o frasco ámpula con 5 ml (1 mg/ml).,0,0,4434,,
2015-02-18,METRO 2015,1464,Vinorelbina,Solución inyectable 10 mg/ml Frasco ámpula con 1 ml,0,0,4435,,
2015-02-18,METRO 2015,1465,Oprelvekina,Solución inyectable 5 mg/ml Frasco ámpula con liofilizado y frasco ámpula con 1 ml de diluyente,0,0,4436,,
2015-02-18,METRO 2015,1466,Palonosetrón,Solución inyectable 0.25 mg/5 ml Frasco ámpula con 5 ml,0,0,4437,,
2015-02-18,METRO 2015,1467,Granisetron,Solución oral 20 mg/100 ml Envase con 30 ml y medida dosificadora,0,0,4438,,
2015-02-18,METRO 2015,1468,Granisetron,Gragea o tableta 1 mg 2 grageas o tabletas,0,0,4439,,
2015-02-18,METRO 2015,1469,Granisetron,Solución inyectable 1 mg/ml Envase con 1 ml,0,0,4440,,
2015-02-18,METRO 2015,1470,Granisetron,Solución inyectable 3 mg/ 3 ml Envase con 3 ml.,0,0,4441,,
2015-02-18,METRO 2015,1471,Aprepitant,Cápsula 125 mg y 80 mg Envase con una cápsula de 125 mg y 2 cápsulas de 80 mg,0,0,4442,,
2015-02-18,METRO 2015,1472,Dexrazoxano,Solución inyectable 500 mg Frasco ámpula,0,0,4444,,
2015-02-18,METRO 2015,1473,Vinorelbina,Cápsula 20 mg 1 cápsula,0,0,4445,,
2015-02-18,METRO 2015,1474,Vinorelbina,Cápsula 30 mg 1 cápsula,0,0,4446,,
2015-02-18,METRO 2015,1475,Bortezomib,Solución inyectable 3.5 mg Envase con un frasco ámpula,0,0,4448,,
2015-02-18,METRO 2015,1476,Tirotropina alfa,Solución inyectable 1.1 mg Dos frascos ámpula y dos ampolletas con 10 ml de diluyente,0,0,5140,,
2015-02-18,METRO 2015,1477,Tirotropina alfa,Solución inyectable 1.1 mg Dos frascos ámpula y dos ampolletas con 10 ml de diluyente,0,0,5140.01,,
2015-02-18,METRO 2015,1478,Azacitidina,Suspension inyectable 100 mg Envase con un frasco ampula con liofilizado,0,0,5887,,
2015-02-18,METRO 2015,1479,Ácido folínico,Tableta 15 mg 12 tabletas,0,0,5233,,
2015-02-18,METRO 2015,1480,Plerixafor,Solución inyectable 24 mg Envase con frasco ámpula con 24 mg/1.2 ml (20 mg/ml).,0,0,5307,,
2015-02-18,METRO 2015,1481,Exemestano,Gragea 25.0 mg 15 grageas.,0,0,5418,,
2015-02-18,METRO 2015,1482,Exemestano,Gragea 25.0 mg 30 grageas.,0,0,5418.01,,
2015-02-18,METRO 2015,1483,Exemestano,Gragea 25.0 mg 90 grageas.,0,0,5418.02,,
2015-02-18,METRO 2015,1484,Lapatinib,Tableta 250 mg Envase con 70 tabletas,0,0,5421,,
2015-02-18,METRO 2015,1485,Trastuzumab,Solución inyectable 150 mg Frasco ámpula.,0,0,5422,,
2015-02-18,METRO 2015,1486,Trastuzumab,Solución inyectable 440 mg/20 ml Frasco ámpula con polvo y frasco ámpula con 20 ml de diluyente,0,0,5423,,
2015-02-18,METRO 2015,1487,Nilutamida,Comprimido 150 mg 30 comprimidos,0,0,5424,,
2015-02-18,METRO 2015,1488,Raltitrexed,Solución inyectable 2 mg Frasco ámpula,0,0,5425,,
2015-02-18,METRO 2015,1489,Flutamida,Tableta 250 mg 90 tabletas,0,0,5426,,
2015-02-18,METRO 2015,1490,Tropisetrón,Cápsula 5 mg 5 cápsulas,0,0,5427,,
2015-02-18,METRO 2015,1491,Ondansetron,Solución inyectable 8 mg/ 4 ml 3 ampolletas o frascos ámpula con 4 ml,0,0,5428,,
2015-02-18,METRO 2015,1492,Molgramostim,Solución inyectable 400 µg/ml Frasco ámpula y diluyente con 1 ml,0,0,5429,,
2015-02-18,METRO 2015,1493,Megestrol,Tableta 40 mg 100 tabletas,0,0,5430,,
2015-02-18,METRO 2015,1494,Leuprorelina,Suspensión inyectable 3.75 mg/2 ml Frasco ámpula  diluyente con 2 ml y equipo para su administración,0,0,5431,,
2015-02-18,METRO 2015,1495,Filgrastim,Solución inyectable 300 µg 5 frascos ámpula o jeringas,0,0,5432,,
2015-02-18,METRO 2015,1496,Rituximab,Solución inyectable 100 mg/10 ml 1 frascos ámpula con 10 ml,0,0,5433,,
2015-02-18,METRO 2015,1497,Rituximab,Solución inyectable 100 mg/10 ml 2 frascos ámpula con 10 ml,0,0,5433.01,,
2015-02-18,METRO 2015,1498,Leuprorelina,Suspensión inyectable 11.25 mg/2 ml Frasco ámpula  ampolleta con 2 ml de diluyente y equipo para administración.,0,0,5434,,
2015-02-18,METRO 2015,1499,Paclitaxel,Solución inyectable 300 mg/50 ml Frasco ámpula con 50 ml  con equipo para venoclisis libre de polivinilcloruro (PVC) y filtro con membrana no mayor de 0.22 µm,0,0,5435,,
2015-02-18,METRO 2015,1500,Tretinoína,Cápsula 10 mg 100 cápsulas,0,0,5436,,
2015-02-18,METRO 2015,1501,Docetaxel,Solución inyectable 80 mg/6 ml Frasco ámpula con 80 mg y frasco ámpula con 6 ml de diluyente.,0,0,5437,,
2015-02-18,METRO 2015,1502,Gemcitabina,Solución inyectable 1 g Frasco ámpula,0,0,5438,,
2015-02-18,METRO 2015,1503,Amifostina,Solución inyectable 500 mg Frasco ámpula,0,0,5439,,
2015-02-18,METRO 2015,1504,Bicalutamida,Tableta 50 mg 14 tabletas,0,0,5440,,
2015-02-18,METRO 2015,1505,Bicalutamida,Tableta 50 mg 28 tabletas,0,0,5440.01,,
2015-02-18,METRO 2015,1506,Idarubicina,Cápsula 25 mg 1 cápsula,0,0,5441,,
2015-02-18,METRO 2015,1507,Idarubicina,Cápsula 10 mg 1 cápsula,0,0,5442,,
2015-02-18,METRO 2015,1508,Estramustina,Cápsula 140 mg 100 cápsulas,0,0,5443,,
2015-02-18,METRO 2015,1509,Irinotecan,Solución inyectable 100 mg /5 ml Frasco ámpula de 5 ml,0,0,5444,,
2015-02-18,METRO 2015,1510,Rituximab,Solución inyectable 500 mg/50 ml Envase con un frasco ámpula con 50 ml,0,0,5445,,
2015-02-18,METRO 2015,1511,Rituximab,Solución inyectable 500 mg/50 ml Envase con dos frascos ámpula con 50 ml cada uno.,0,0,5445.01,,
2015-02-18,METRO 2015,1512,Tegafur - Uracilo,Cápsula 100 mg / 224 mg 28 cápsulas,0,0,5446,,
2015-02-18,METRO 2015,1513,Tegafur - Uracilo,Cápsula 100 mg / 224 mg 120 cápsulas,0,0,5446.01,,
2015-02-18,METRO 2015,1514,Mecloretamina,Solución inyectable 10 mg Frasco ámpula.,0,0,5447,,
2015-02-18,METRO 2015,1515,Anastrozol,Tableta 1 mg 28 tabletas,0,0,5449,,
2015-02-18,METRO 2015,1516,Leuprorelina,Solución inyectable 22.5 mg Envase con jeringa prellenada con polvo liofilizado y jeringa prellenada con 0.5 ml con sistema de liberación.,0,0,5450,,
2015-02-18,METRO 2015,1517,Pegfilgrastim,Solución inyectable 6 mg Jeringa prellenada con 6 mg/0.60 ml,0,0,5452,,
2015-02-18,METRO 2015,1518,Pemetrexed,Solución inyectable 500 mg Frasco ámpula,0,0,5453,,
2015-02-18,METRO 2015,1519,Fludarabina,Comprimido 10 mg Envase con 15 comprimidos,0,0,5455,,
2015-02-18,METRO 2015,1520,Tropisetrón,Solución inyectable 5 mg 1 ampolleta,0,0,5456,,
2015-02-18,METRO 2015,1521,Tropisetrón,Solución inyectable 5 mg 3 ampolletas,0,0,5456.01,,
2015-02-18,METRO 2015,1522,Tropisetrón,Solución inyectable 5 mg 10 ampolletas,0,0,5456.02,,
2015-02-18,METRO 2015,1523,Docetaxel,Solución inyectable 20 mg/1.5 ml Frasco ámpula con 20 mg y frasco ámpula con 1.5 ml de diluyente,0,0,5457,,
2015-02-18,METRO 2015,1524,Oxaliplatino,Solución inyectable 50 mg Frasco ámpula con liofilizado o envase con un frasco ámpula con 10 ml.,0,0,5458,,
2015-02-18,METRO 2015,1525,Oxaliplatino,Solución inyectable 100 mg Frasco ámpula con liofilizado o envase con un frasco ámpula con 10 ml.,0,0,5459,,
2015-02-18,METRO 2015,1526,Capecitabina,Gragea 150 mg 60 grageas,0,0,5460,,
2015-02-18,METRO 2015,1527,Capecitabina,Gragea 500 mg 120 grageas,0,0,5461,,
2015-02-18,METRO 2015,1528,Buserelina,Implante de liberación prolongada 9.45 mg Caja con sobre-bolsa con una jeringa precargada con un implante,0,0,5462,,
2015-02-18,METRO 2015,1529,Temozolomida,Cápsula 100 mg 5 cápsulas,0,0,5463,,
2015-02-18,METRO 2015,1530,Temozolomida,Cápsula 100 mg 10 cápsulas,0,0,5463.01,,
2015-02-18,METRO 2015,1531,Temozolomida,Cápsula 100 mg 20 cápsulas,0,0,5463.02,,
2015-02-18,METRO 2015,1532,Megestrol,Suspensión oral 40 mg/ml (100 mg/ml) Envase con 240 ml,0,0,5464,,
2015-02-18,METRO 2015,1533,Temozolomida,Cápsula 20 mg 5 cápsulas,0,0,5465,,
2015-02-18,METRO 2015,1534,Temozolomida,Cápsula 20 mg 10 cápsulas,0,0,5465.01,,
2015-02-18,METRO 2015,1535,Temozolomida,Cápsula 20 mg 20 cápsulas,0,0,5465.02,,
2015-02-18,METRO 2015,1536,Cultivo BCG,Suspensión inyectable 30 mg 4 frascos ámpula,0,0,5466,,
2015-02-18,METRO 2015,1537,Ácido zoledrónico,Solución inyectable 4.0 mg/5 ml Frasco ámpula,0,0,5468,,
2015-02-18,METRO 2015,1538,Clodronato disódico,Comprimido 800 mg 60 comprimidos,0,0,5469,,
2015-02-18,METRO 2015,1539,Gefitinib,Tableta 250 mg 30 tabletas,0,0,5470,,
2015-02-18,METRO 2015,1540,Bevacizumab,Solución inyectable 100 mg Frasco ámpula con 4 ml,0,0,5472,,
2015-02-18,METRO 2015,1541,Bevacizumab,Solución inyectable 400 mg Frasco ámpula con 16 ml,0,0,5473,,
2015-02-18,METRO 2015,1542,Erlotinib,Comprimido 150 mg Envase con 30 comprimidos,0,0,5474,,
2015-02-18,METRO 2015,1543,Cetuximab,Solución inyectable 100 mg/50 ml Envase con frasco ámpula con 50 ml (2 mg/ml).,0,0,5475,,
2015-02-18,METRO 2015,1544,Cetuximab,Solución inyectable 100 mg/50 ml Envase con frasco ámpula con 20 ml (5 mg/ml).,0,0,5475.01,,
2015-02-18,METRO 2015,1545,Sorafenib,Comprimido 200 mg 112 comprimidos,0,0,5480,,
2015-02-18,METRO 2015,1546,Sunitinib,Cápsula 12.5 mg 28 cápsulas,0,0,5482,,
2015-02-18,METRO 2015,1547,Hidralazina- valproato de magnesio,"Tabletas de liberación prolongada 182/700 mg Envase con 28 tabletas de liberación prolongada de clorhidrato de hidralazina y 84 tabletas de liberación prolongada
de valproato de magnesio",0,0,5491,,
2015-02-18,METRO 2015,1548,Hidralazina- valproato de magnesio,"Tabletas de liberación prolongada 83/700 mg Envase con 28 tabletas de liberación prolongada de clorhidrato de hidralazina y 84 tabletas de liberación prolongada
de valproato de magnesio",0,0,5492,,
2015-02-18,METRO 2015,1549,Levamisol,Tableta 50 mg 2 tabletas,0,0,5502,,
2015-02-18,METRO 2015,1550,Letrozol,Gragea o tableta 2.5 mg 30 grageas o tabletas,0,0,5541,,
2015-02-18,METRO 2015,1551,Lenalidomida,Cápsula 5 mg Envase con 21 cápsulas,0,0,5616,,
2015-02-18,METRO 2015,1552,Lenalidomida,Cápsula 10 mg Envase con 21 cápsulas,0,0,5617,,
2015-02-18,METRO 2015,1553,Lenalidomida,Cápsula 15 mg Envase con 21 cápsulas,0,0,5618,,
2015-02-18,METRO 2015,1554,Lenalidomida,Cápsula 25 mg Envase con 21 cápsulas,0,0,5619,,
2015-02-18,METRO 2015,1555,Mifamurtida,Suspensión inyectable 4 mg Frasco ámpula con polvo,0,0,5650,,
2015-02-18,METRO 2015,1556,Everolimus,Comprimido 5 mg 30 comprimidos,0,0,5651,,
2015-02-18,METRO 2015,1557,Everolimus,Comprimido 10 mg 30 comprimidos,0,0,5652,,
2015-02-18,METRO 2015,1558,Metenolona,Solución inyectable 50 mg/ 1 ml Ampolleta con 1 ml,0,0,1710,,
2015-02-18,METRO 2015,1559,Degarelix,Solución inyectable 120 mg. Envase c/2 frascos ámpula con liofilizado de 120 mg; 2 ámpulas c/6 ml de agua inyec; 2 jeringas; 2 agujas p/ reconstitución y 2 agujas p/ inyección.,0,0,5970,,
2015-02-18,METRO 2015,1560,Degarelix,Solución inyectable 80 mg. Envase con frasco ámpula con liofilizado de 80 mg; 1 ámpula con 6 ml de agua inyec; 1 jeringa; 1 aguja p/ reconstitución y 1 aguja p/ inyección.,0,0,5971,,
2015-02-18,METRO 2015,1561,Fenilpropanolamina y bromofeniramina,Solución oral 12.5/2 mg/ 1 ml Gotero integral con 60 ml,0,0,2197,,
2015-02-18,METRO 2015,1562,Oximetazolina,Solución nasal 50 mg/ 100 ml Gotero integral con 20 ml,0,0,2198,,
2015-02-18,METRO 2015,1563,Oximetazolina,Solución nasal 25 mg/ 100 ml Gotero integral con 20 ml,0,0,2199,,
2015-02-18,METRO 2015,1564,Neomicina- polimixina B- fluocinolona y lidocaína,"Solución ótica Neomicina 350 mg/100
ml
Polimixina B 1000 000
UI/100 ml
Fluocinolona 25 mg/100 ml Gotero integral con 5 ml",0,0,3132,,
2015-02-18,METRO 2015,1565,Mometasona,"Suspensión para inhalación 0.050 g/100 ml Nebulizador con 18 ml y válvula dosificadora (140 nebulizaciones de 50
µg cada una)",0,0,4141,,
2015-02-18,METRO 2015,1566,Budesonida,Suspensión para inhalación 1.280 mg Frasco pulverizador con 6 ml (120 dosis de 64 µg cada una),0,0,4337,,
2015-02-18,METRO 2015,1567,Cinarizina,Tableta 75 mg 60 tabletas,0,0,5451,,
2015-02-18,METRO 2015,1568,Levonorgestrel,Polvo 52 mg Envase con un dispositivo.,0,0,2208,,
2015-02-18,METRO 2015,1569,Noretisterona,Solución inyectable 200 mg/ ml Ampolleta con 1 ml,0,0,3503,,
2015-02-18,METRO 2015,1570,Folitropina beta,Solución inyectable 50 UI Envase con un frasco ámpula con 0.5 ml.,0,0,4142,,
2015-02-18,METRO 2015,1571,Folitropina beta,Solución inyectable 100 UI Envase con un frasco ámpula con 0.5 ml.,0,0,4143,,
2015-02-18,METRO 2015,1572,Progesterona,Gel 90 mg de progesterona por aplicador 6 aplicadores,0,0,4207,,
2015-02-18,METRO 2015,1573,Cetroelix,Solución inyectable 0.25 mg/ml Frasco ámpula y jeringa de 1 ml con diluyente,0,0,4210,,
2015-02-18,METRO 2015,1574,Cetroelix,Solución inyectable 3.0 mg/3 ml Frasco ámpula y jeringa de 3 ml con diluyente,0,0,4211,,
2015-02-18,METRO 2015,1575,Linestrenol,Tableta 0.50 mg 28 tabletas,0,0,4527,,
2015-02-18,METRO 2015,1576,Mifepristona 200 mg.,Tabletas 200 mg. Envase con 3 tabletas,0,0,,,
2015-02-18,METRO 2015,1577,Mifepristona 200 mg.,Tabletas 200 mg. Envase con 1 tableta.,0,0,,,
2015-02-18,METRO 2015,1578,Misoprostol,Ovulos 200 µg. (inserto vaginal de liberación prolongada) Envase con 1 inserto (óvulo) empacado de forma individual en un sobre laminado de aluminio/ polietileno.,0,0,,,
2015-02-18,METRO 2015,1579,Flupentixol,Solución inyectable 20 mg/ml Ampolleta con 1 ml,0,0,3261,,
2015-02-18,METRO 2015,1580,Flupentixol,Gragea 5 mg 20 grageas,0,0,3263,,
2015-02-18,METRO 2015,1581,Flupentixol,Gragea 5 mg 30 grageas,0,0,3263.01,,
2015-02-18,METRO 2015,1582,Flupentixol,Gragea 5 mg 50 grageas,0,0,3263.02,,
2015-02-18,METRO 2015,1583,Ziprasidona,Cápsula 40 mg 28 cápsulas,0,0,3264,,
2015-02-18,METRO 2015,1584,Ziprasidona,Cápsula 80 mg 28 cápsulas,0,0,3265,,
2015-02-18,METRO 2015,1585,Duloxetina,Cápsula 60 mg 14 cápsulas,0,0,4485,,
2015-02-18,METRO 2015,1586,Reboxetina,Tableta 4 mg 60 tabletas,0,0,4487,,
2015-02-18,METRO 2015,1587,Venlafaxina,Cápsula o gragea de liberación prolongada 75 mg. 10 cápsulas o grageas de liberación prolongada,0,0,4488,,
2015-02-18,METRO 2015,1588,Olanzapina,Solución inyectable 10 mg Frasco ámpula,0,0,4489,,
2015-02-18,METRO 2015,1589,Aripiprazol,Tableta 15 mg 20 tabletas,0,0,4490,,
2015-02-18,METRO 2015,1590,Aripiprazol,Tableta 20 mg 10 tabletas,0,0,4491,,
2015-02-18,METRO 2015,1591,Aripiprazol,Tableta 30 mg 10 tabletas,0,0,4492,,
2015-02-18,METRO 2015,1592,Levomepromazina,Solución inyectable 25 mg/ ml 10 ampolletas con 1 ml,0,0,5476,,
2015-02-18,METRO 2015,1593,Zuclopentixol,Solución inyectable 200 mg Ampolleta de 1 ml,0,0,5483,,
2015-02-18,METRO 2015,1594,Zuclopentixol,Tableta 25 mg 20 tabletas,0,0,5484,,
2015-02-18,METRO 2015,1595,Zuclopentixol,Tableta 25 mg 50 tabletas,0,0,5484.01,,
2015-02-18,METRO 2015,1596,Olanzapina,Tableta 5 mg 14 tabletas,0,0,5485,,
2015-02-18,METRO 2015,1597,Olanzapina,Tableta 5 mg 28 tabletas,0,0,5485.01,,
2015-02-18,METRO 2015,1598,Olanzapina,Tableta 10 mg 14 tabletas,0,0,5486,,
2015-02-18,METRO 2015,1599,Olanzapina,Tableta 10 mg 28 tabletas,0,0,5486.01,,
2015-02-18,METRO 2015,1600,Quetiapina,Tableta 100 mg 60 tabletas,0,0,5489,,
2015-02-18,METRO 2015,1601,Mirtazapina,Tableta o tableta dispersable 30 mg 30 tabletas o tabletas dispersables,0,0,5490,,
2015-02-18,METRO 2015,1602,Quetiapina,Tableta de liberación prolongada 300 mg Envase con 30 tabletas de liberación prolongada.,0,0,5494,,
2015-02-18,METRO 2015,1603,Levomepromazina,Tableta 25 mg 20 tabletas,0,0,3204,,
2015-02-18,METRO 2015,1604,Trifluoperazina,Gragea o tableta 5 mg 20 grageas o tabletas,0,0,3241,,
2015-02-18,METRO 2015,1605,Trifluoperazina,Gragea o tableta 5 mg 30 grageas o tabletas,0,0,3241.01,,
2015-02-18,METRO 2015,1606,Haloperidol,Tableta 5 mg 20 tabletas,0,0,3251,,
2015-02-18,METRO 2015,1607,Haloperidol,Solución inyectable 5 mg/ ml 6 ampolletas con 1 ml,0,0,3253,,
2015-02-18,METRO 2015,1608,Litio,Tableta 300 mg 50 tabletas,0,0,3255,,
2015-02-18,METRO 2015,1609,Risperidona,Tableta 2 mg 40 tabletas,0,0,3258,,
2015-02-18,METRO 2015,1610,Clozapina,Comprimido 100 mg 30 comprimidos,0,0,3259,,
2015-02-18,METRO 2015,1611,Clozapina,Comprimido 100 mg 50 comprimidos,0,0,3259.01,,
2015-02-18,METRO 2015,1612,Risperidona,Solución oral 1.0 mg/ml Envase con 60 ml y gotero dosificador,0,0,3262,,
2015-02-18,METRO 2015,1613,Risperidona,"Suspensión inyectable de liberación prolongada 25 mg Frasco ámpula y jeringa prellenada con
2 ml de diluyente.",0,0,3268,,
2015-02-18,METRO 2015,1614,Haloperidol,Solución oral 2 mg / ml Frasco gotero con 15 ml,0,0,4477,,
2015-02-18,METRO 2015,1615,Haloperidol,Solución inyectable 50 mg / ml 1 ampolleta con 1 ml,0,0,4481,,
2015-02-18,METRO 2015,1616,Haloperidol,Solución inyectable 50 mg / ml 5 ampolletas con 1 ml,0,0,4481.01,,
2015-02-18,METRO 2015,1617,Sertralina,Cápsula o tableta 50 mg 14 cápsulas o tabletas,0,0,4484,,
2015-02-18,METRO 2015,1618,Anfebutamona,Tableta o gragea de liberación prolongada 150 mg 15 tabletas o grageas de liberación prolongada,0,0,4486,,
2015-02-18,METRO 2015,1619,Anfebutamona,Tableta o gragea de liberación prolongada 150 mg 30 tabletas o grageas de liberación prolongada,0,0,4486.01,,
2015-02-18,METRO 2015,1620,Betametasona,Solución inyectable 4 mg/ ml Frasco ámpula o ampolleta con 1 ml,0,0,2141,,
2015-02-18,METRO 2015,1621,Betametasona acetato de y fosfato disódico de,Suspensión inyectable 2.7 mg/ 3 mg/ ml Ampolleta con 1 ml,0,0,2153,,
2015-02-18,METRO 2015,1622,Acemetacina,Cápsula 60 mg 14 cápsulas,0,0,3405,,
