FECHA,CONTRATO,No. Concepto,Descripción detallada de los bienes                                                                (principio activo),Presentación                                                                                 (unidad de medida),MAXIMO,MINIMO,CLAVE GOB
30/12/2014,PEMEX3,611,PERMETRINA,FRASCO EMULSION 120 ML 5 G/100 ML,0,0,-
30/12/2014,PEMEX3,612,PEROXIDO BENZOILO,CLINDAMICINA FOSFATO DE TUBO 30 G GEL 5/1/100 G,0,0,-
30/12/2014,PEMEX3,613,PIDOTIMOD,CAJA 10 FRASCOS AMPULA 7 ML 400 MG,0,0,-
30/12/2014,PEMEX3,614,PILOCARPINA,FRASCO SOLUCION GOTAS OFTALMICAS 15 ML AL 2%,0,0,-
30/12/2014,PEMEX3,615,PIMECROLIMUS,TUBO CREMA 1% 30 G,0,0,-
30/12/2014,PEMEX3,616,PINAVERIO BROMURO DE,CAJA DE 14 TABLETAS 100 MG,0,0,-
30/12/2014,PEMEX3,617,PIOGLITAZONA,CAJA CON 7 TABLETAS 15 MG,0,0,-
30/12/2014,PEMEX3,618,PIRACETAM,FRASCO SOLUCION 120 ML 200 MG/ML,0,0,-
30/12/2014,PEMEX3,619,PIRACETAM,CAJA CON 30 TABLETAS 800 MG,0,0,-
30/12/2014,PEMEX3,620,PIRIDOSTIGMINA BROMURO DE,FRASCO 20 TABLETAS 60 MG,0,0,-
30/12/2014,PEMEX3,621,PIRIMETAMINA,CAJA CON 30 TABLETAS 25 MG,0,0,-
30/12/2014,PEMEX3,622,PIROXICAM,TUBO GEL 40 G 0.5 %,0,0,-
30/12/2014,PEMEX3,623,PIROXICAM,CAJA CON 20 CAPSULAS O TABLETAS 20 MG,0,0,-
30/12/2014,PEMEX3,624,PLANTAGO PSILLIUM,FRASCO POLVO 210 G,0,0,-
30/12/2014,PEMEX3,625,POLIACRILICO ACIDO,TUBO GEL OFTALMICO 10 G 2 MG/G,0,0,-
30/12/2014,PEMEX3,626,POLICRESULENO,CAJA CON 6 OVULOS 0.09 G,0,0,-
30/12/2014,PEMEX3,627,POLICRESULENO,CINCOCAINA CLORHIDRATO TUBO UNGÜENTO 50 G 5/1 G,0,0,-
30/12/2014,PEMEX3,628,POLIETILENGLICOL 400 ,PROPILENGLICOL HP GUAR FRASCO SOLUCION OFTALMICA 15 ML 4 MG / 3 MG / 1.9 MG / ML,0,0,-
30/12/2014,PEMEX3,629,POLIMALTOSADO FERRICO COMPLEJO,FRASCO SOLUCION 100 ML 3.125 G,0,0,-
30/12/2014,PEMEX3,630,POLIMALTOSADO FERRICO COMPLEJO,FRASCO SOLUCION GOTAS 20 ML 5 G,0,0,-
30/12/2014,PEMEX3,631,POLIMALTOSADO FERRICO COMPLEJO,AC.FOLICO CAJA CON 30 GRAGEAS 357.143 MG/800 MCG,0,0,-
30/12/2014,PEMEX3,632,PRAMIPEXOL MONOHIDRATADO DICLORHIDRATO DE,CAJA 30 TABLETAS 0.50 MG,0,0,-
30/12/2014,PEMEX3,633,PRASTERONA ENANTATO DE,ESTRADIOL VALERATO DE CAJA CON 1 JERINGA PRELLENADA 1 ML 200 / 4 MG,0,0,-
30/12/2014,PEMEX3,634,PRAZOSINA,CAJA CON 30 CAPSULAS 1 MG,0,0,-
30/12/2014,PEMEX3,635,PREDNISOLONA ACETATO DE,FRASCO SUSPENSION OFTALMICA 1% 10 MG/ML 5 ML,0,0,-
30/12/2014,PEMEX3,636,PREDNISOLONA FOSFATO SODICO DE,FRASCO SOLUCION INFANTIL 100 ML 1 MG/ML,0,0,-
30/12/2014,PEMEX3,637,PREDNISONA,CAJA CON 20 TABLETAS 50 MG,0,0,-
30/12/2014,PEMEX3,638,PREDNISONA,CAJA CON 30 TABLETAS 20 MG,0,0,-
30/12/2014,PEMEX3,639,PREDNISONA,CAJA CON 30 TABLETAS 5 MG,0,0,-
30/12/2014,PEMEX3,640,PREGABALINA,CAJA CON 28 CAPSULAS 150 MG,0,0,-
30/12/2014,PEMEX3,641,PREGABALINA,CAJA CON 28 CAPSULAS 75 MG,0,0,-
30/12/2014,PEMEX3,642,PRIMIDONA,CAJA CON 50 TABLETAS 250 MG,0,0,-
30/12/2014,PEMEX3,643,PROGESTERONA,CAJA CON 6 AMPULAS 2 ML 50 MG,0,0,-
30/12/2014,PEMEX3,644,PROGESTERONA,CAJA CON 14 CAPSULAS DE 200 MG,0,0,-
30/12/2014,PEMEX3,645,PROGESTERONA,CAJA CON 30 CAPSULAS DE 100 MG,0,0,-
30/12/2014,PEMEX3,646,PROMESTRIENO,CAJA CON 10 CAPSULAS VAGINALES 10 MG,0,0,-
30/12/2014,PEMEX3,647,PROPAFENONA,CAJA CON 30 TABLETAS 300 MG,0,0,-
30/12/2014,PEMEX3,648,PROPAFENONA,CAJA CON 20 TABLETAS 150 MG,0,0,-
30/12/2014,PEMEX3,649,PROPRANOLOL,CAJA CON 30 TABLETAS 40 MG,0,0,-
30/12/2014,PEMEX3,650,PROPRANOLOL,CAJA CON 42 TABLETAS 10 MG,0,0,-
30/12/2014,PEMEX3,651,PRUCALOPRIDA,CAJA CON 14 COMPRIMIDOS 2MG,0,0,-
30/12/2014,PEMEX3,652,QUETIAPINA FUMARATO DE ,CAJA CON 30 TABLETAS DE 300 MG,0,0,-
30/12/2014,PEMEX3,653,QUINAGOLIDA CLORHIDRATO DE,CAJA CON 9 COMPRIMIDOS 25 MCG,0,0,-
30/12/2014,PEMEX3,654,QUINAGOLIDA CLORHIDRATO DE,CAJA CON 30 COMPRIMIDOS 75 MCG,0,0,-
30/12/2014,PEMEX3,655,QUINAPRIL CLORHIDRATO DE,CAJA CON 21 GRAGEAS 10 MG,0,0,-
30/12/2014,PEMEX3,656,QUINFAMIDA,CAJA CON 3 TABLETAS 100 MG,0,0,-
30/12/2014,PEMEX3,657,QUINFAMIDA,FRASCO SUSPENSION 30 ML 50 MG / 5 ML,0,0,-
30/12/2014,PEMEX3,658,RACECADOTRILO,CAJA CON 18 SOBRES 30 MG,0,0,-
30/12/2014,PEMEX3,659,RALOXIFENO CLORHIDRATO DE,CAJA CON 28 TABLETAS 60 MG,0,0,-
30/12/2014,PEMEX3,660,RALTEGRAVIR POTASICO,CAJA CON 60 COMPRIMIDOS RECUBIERTOS 400MG,0,0,-
30/12/2014,PEMEX3,661,RAMIPRIL,CAJA CON 16 TABLETAS 5 MG,0,0,-
30/12/2014,PEMEX3,662,RAMIPRIL,HIDROCLOROTIAZIDA CAJA CON 16 TABLETAS 5/25 MG,0,0,-
30/12/2014,PEMEX3,663,RANITIDINA CLORHIDRATO DE,CAJA CON 20 TABLETAS 150 MG,0,0,-
30/12/2014,PEMEX3,664,RANITIDINA CLORHIDRATO DE,FRASCO SOLUCION 200 ML 1.5 G / 100 ML,0,0,-
30/12/2014,PEMEX3,665,RASAGILINA,CAJA CON 30 TABLETAS 1 MG,0,0,-
30/12/2014,PEMEX3,666,RESORCINOL,CALAMINA FRASCO SUSPENSION 120 ML 6/6G,0,0,-
30/12/2014,PEMEX3,667,RETINOL PALMITATO (VITAMINA A),ERGOCALCIFEROL (VITAMINA D2) ACEITE DE HIGADO. BACALAO DEODOR. BENZALCONIO CLORURO DE OXIDO DE ZINC TUBO POMADA 45 G 500000 UI / 90000 UI / 10 G / 0.1 G / 25 G / 100 G,0,0,-
30/12/2014,PEMEX3,668,RETINOL PALMITATO (VITAMINA A),ERGOCALCIFEROL(VITAMINA D2) CAJA CON 5 AMPULAS INGERIBLES 3 ML 12000 UI/1000 UI/3 ML,0,0,-
30/12/2014,PEMEX3,669,RETINOL PALMITATO (VITAMINA A),ERGOCALCIFEROL(VITAMINA D2) ASCORBICO ACIDO (VITAMINA C) ASCORBATO SODIO (VITAMINA C) FRASCO SOLUCION 15 ML GOTERO GRADUADO 5000 UI/400 UI/30 MG/30 MG/ML,0,0,-
30/12/2014,PEMEX3,670,RETINOL PALMITATO DE (VITAMINA A),CAJA CON 40 CAPSULAS 50000 UI,0,0,-
30/12/2014,PEMEX3,671,RIBAVIRINA,CAJA CON 18 CAPSULAS 400 MG,0,0,-
30/12/2014,PEMEX3,672,RIFAMIPICINA,ISONIAZIDA CAJA CON 24 CAPSULAS 150/200 MG,0,0,-
30/12/2014,PEMEX3,673,RIFAMPICINA,CAJA 16 CAPSULAS 300 MG,0,0,-
30/12/2014,PEMEX3,674,RIFAMPICINA,ISONIAZIDA CAJA CON 90 TABLETAS 300 MG/400 MG,0,0,-
30/12/2014,PEMEX3,675,RIFAMPICINA,ISONIAZIDA PIRAZINAMIDA ETAMBUTOL CAJA CON 240 TABLETAS 150 MG/75 MG/400 MG/300 MG,0,0,-
30/12/2014,PEMEX3,676,RIFAXIMINA,CAJA 28 TABLETAS DE 200 MG,0,0,-
30/12/2014,PEMEX3,677,RISEDRONATO SODICO,CAJA CON 4 TABLETAS 35 MG,0,0,-
30/12/2014,PEMEX3,678,RISPERIDONA,FRASCO SOLUCION 60 ML 1 MG/ML,0,0,-
30/12/2014,PEMEX3,679,RISPERIDONA,CAJA CON 20 TABLETAS 3 MG,0,0,-
30/12/2014,PEMEX3,680,RISPERIDONA,CAJA CON 20 TABLETAS 2 MG,0,0,-
30/12/2014,PEMEX3,681,RITONAVIR,CAJA CON 168 CAPSULAS 100MG,0,0,-
30/12/2014,PEMEX3,682,RITONAVIR,LOPINAVIR CAJA CON 120 TABLETAS 50/200MG,0,0,-
30/12/2014,PEMEX3,683,RIVAROXABAN,CAJA CON 10 COMPRIMIDOS 10 MG,0,0,-
30/12/2014,PEMEX3,684,RIVASTIGMINA TARTRATO DE,CAJA CON 30 PARCHES 9.5 MG/24 HORAS,0,0,-
30/12/2014,PEMEX3,685,RIVASTIGMINA TARTRATO DE,CAJA CON 30 PARCHES 4.6 MG/24 HORAS,0,0,-
30/12/2014,PEMEX3,686,ROSIGLITAZONA MALEATO DE,CAJA CON 14 TABLETAS 4 MG,0,0,-
30/12/2014,PEMEX3,687,ROSUVASTATINA CALCICA,CAJA CON 30 TABLETAS 10 MG,0,0,-
30/12/2014,PEMEX3,688,ROTIGOTINA,CAJA CON 14 PARCHES TRANSDERMICOS DE 4 MG,0,0,-
30/12/2014,PEMEX3,689,SACARATO OXIDO FERRICO COMPLEJO DE,CAJA CON 1 FRASCO AMPULA 5 ML 100 MG,0,0,-
30/12/2014,PEMEX3,690,SALBUTAMOL SULFATO ,IPRATOPIO BROMURO CAJA CON 10 AMPULAS 2.5 ML 2.5 MG/ 0.50 MG,0,0,-
30/12/2014,PEMEX3,691,SALBUTAMOL SULFATO DE,FRASCO SOLUCION 200 ML 0.040 G,0,0,-
30/12/2014,PEMEX3,692,SALBUTAMOL SULFATO DE,FRASCO SOLUCION 10 ML P/NEBULIZADOR 5 MG/ML,0,0,-
30/12/2014,PEMEX3,693,SALBUTAMOL SULFATO DE,FRASCO SUSPENSION AEROSOL 200 DOSIS (100 MCG/DOSIS),0,0,-
30/12/2014,PEMEX3,694,SALBUTAMOL SULFATO DE,CAJA CON 5 AMPULAS 1 ML 0.5 MG,0,0,-
30/12/2014,PEMEX3,695,SALBUTAMOL SULFATO DE,AMBROXOL CLORHIDRATO DE FRASCO SOLUCION 120 ML 2 MG/7.5 MG/5 ML,0,0,-
30/12/2014,PEMEX3,696,SALICILICO ACIDO,TUBO GEL 15 G 27 G/100 G,0,0,-
30/12/2014,PEMEX3,697,SALMETEROL XINAFOATO DE ,FLUTICASONA CAJA POLVO INHALADOR CON 60 DOSIS 50 MCG/100 MCG,0,0,-
30/12/2014,PEMEX3,698,SALMETEROL XINAFOATO DE ,FLUTICASONA CAJA CON FRASCO SUSPENSION AEROSOL 25/50 MCG (0.33/0.67 MG) 120 DOSIS,0,0,-
30/12/2014,PEMEX3,699,SALMETEROL XINAFOATO DE,FLUTICASONA CAJA CON FRASCO AEROSOL 25 /125 MCG (0.33 / 1.67 MG),0,0,-
30/12/2014,PEMEX3,700,SALMETEROL XINAFOATO DE,FLUTICASONA CAJA CON FRASCO SUSPENSION AEROSOL 25/250MCG ( 0.33 / 3.33 MG),0,0,-
30/12/2014,PEMEX3,701,SECNIDAZOL,CAJA CON 8 COMPRIMIDOS 500 MG,0,0,-
30/12/2014,PEMEX3,702,SENOSIDOS A,B (OBTENIDOS DE CASIA ACUTIFOLIA) CAJA CON 60 TABLETAS 187 MG,0,0,-
30/12/2014,PEMEX3,703,SENOSIDOS A,B CONCENTRADO DE SENOSIDOS AL 60% FRASCO SOLUCION 75 ML 150 MG/5G,0,0,-
30/12/2014,PEMEX3,704,SERENOA REPENS ,URTICA DIOICA CAJA CON 40 CAPSULAS DE 160 /120 MG,0,0,-
30/12/2014,PEMEX3,705,SERTRALINA CLORHIDRATO DE,CAJA CON 14 CAPSULAS O TABLETAS 50 MG,0,0,-
30/12/2014,PEMEX3,706,SEVELAMERO,CAJA CON 180 COMPRIMIDOS 800 MG,0,0,-
30/12/2014,PEMEX3,707,SILDENAFIL CITRATO DE,CAJA CON 1 TABLETA 50 MG,0,0,-
30/12/2014,PEMEX3,708,SIMVASTATINA,CAJA CON 20 TABLETAS 40 MG,0,0,-
30/12/2014,PEMEX3,709,SIROLIMUS,CAJA CON 60 GRAGEAS 1 MG,0,0,-
30/12/2014,PEMEX3,710,SITAGLIPTINA ,METFORMINA CAJA CON 28 COMPRIMIDOS 50 MG/ 850 MG,0,0,-
30/12/2014,PEMEX3,711,SOMATROPINA (HORMONA DEL CRECIMIENTO),FRASCO AMPULA CON POLVO LIOFILIZADO O JERINGA PRELLENADA QUE CONTIENE 5MG (15 U.I.) DE SOMATROPINA FRASCO CON 5ML DE DILUYENTE E INSTRUCTIVO,0,0,-
30/12/2014,PEMEX3,712,SOMATROPINA,CAJA CON FRASCO AMPULA 1ML 4UI (1.33MG),0,0,-
30/12/2014,PEMEX3,713,SUCRALFATO,CAJA CON 40 TABLETAS 1 G,0,0,-
30/12/2014,PEMEX3,714,SULFADIAZINA DE PLATA MICRONIZADA,TUBO CREMA 30 G 1%,0,0,-
30/12/2014,PEMEX3,715,SULFADIAZINA DE PLATA MICRONIZADA,TUBO CREMA 160 G 1%,0,0,-
30/12/2014,PEMEX3,716,SULFASALAZINA,CAJA CON 60 GRAGEAS 500 MG,0,0,-
30/12/2014,PEMEX3,717,SULFATO DE ATAZANAVIR,CAJA CON 60 CAPSULAS 200MG,0,0,-
30/12/2014,PEMEX3,718,SULFATO FERROSO,FRASCO 30 TABLETAS 200 MG,0,0,-
30/12/2014,PEMEX3,719,SULPIRIDE,CAJA CON 40 CAPSULAS 50 MG,0,0,-
30/12/2014,PEMEX3,720,SULPIRIDE,DIAZEPAM CAJA CON 30 COMPRIMIDOS 50/2.5 MG,0,0,-
30/12/2014,PEMEX3,721,TACROLIMUS,TUBO UNGÜENTO 30 G 0.03%,0,0,-
30/12/2014,PEMEX3,722,TACROLIMUS MONOHIDRATADO,CAJA CON 50 CAPSULAS 1 MG,0,0,-
30/12/2014,PEMEX3,723,TACROLIMUS MONOHIDRATADO,CAJA CON 50 CAPSULAS 5 MG,0,0,-
30/12/2014,PEMEX3,724,TADALAFIL,CAJA CON 4 TABLETAS DE 20 MG,0,0,-
30/12/2014,PEMEX3,725,TALIDOMIDA,CAJA CON 50 TABLETAS O CAPSULAS 100 MG,0,0,-
30/12/2014,PEMEX3,726,TAMOXIFENO CITRATO DE,CAJA CON 14 TABLETAS 20 MG,0,0,-
30/12/2014,PEMEX3,727,TAMSULOSINA CLORHIDRATO DE,CAJA CON 20 CAPSULAS LIBERACION PROLONGADA 0.4 MG,0,0,-
30/12/2014,PEMEX3,728,TELMISARTAN,CAJA CON 28 TABLETAS 40 MG,0,0,-
30/12/2014,PEMEX3,729,TELMISARTAN ,HIDROCLOROTIAZIDA CAJA CON 14 TABLETAS 80/12.5 MG,0,0,-
30/12/2014,PEMEX3,730,TEMOZOLOMIDA,CAJA CON 5 CAPSULAS 100 MG,0,0,-
30/12/2014,PEMEX3,731,TEOFILINA,CAJA CON 20 CAPSULAS LIBERACION PROLONGADA 200 MG,0,0,-
30/12/2014,PEMEX3,732,TEOFILINA,MEPIRAMINA FRASCO SOLUCION 240 ML 0.172 / 0.273 G/100 ML,0,0,-
30/12/2014,PEMEX3,733,TERAZOSIN CLORHIDRATO DE,CAJA CON 15 TABLETAS 2 MG,0,0,-
30/12/2014,PEMEX3,734,TERBINAFINA CLORHIDRATO DE,CAJA CON 20 TABLETAS O COMPRIMIDOS 250 MG,0,0,-
30/12/2014,PEMEX3,735,TERBUTALINA SULFATO DE,GUAIFENESINA FRASCO SOLUCION 200 ML 0.030 G / 1.330 G / 100 ML,0,0,-
30/12/2014,PEMEX3,736,TERIPARATIDA,CAJA CON PLUMA PARA ADMINISTRACION CON CARTUCHO DE 2.4 ML250 MCG/ML,0,0,-
30/12/2014,PEMEX3,737,TESTOSTERONA ENANTATO DE,CAJA CON 1 AMPULA 1 ML 250 MG,0,0,-
30/12/2014,PEMEX3,738,TESTOSTERONA UNDECANOATO DE,CAJA CON 30 CAPSULAS 40 MG,0,0,-
30/12/2014,PEMEX3,739,TETRACAINA CLORHIDRATO DE,FRASCO SOLUCION GOTAS OFTALMICAS 10 ML 5 MG/ML,0,0,-
30/12/2014,PEMEX3,740,TETRACICLINA CLORHIDRATO DE,CAJA CON 16 CAPSULAS 500 MG,0,0,-
30/12/2014,PEMEX3,741,TETRACICLINA CLORHIDRATO DE,CAJA CON 10 TABLETAS 250MG,0,0,-
30/12/2014,PEMEX3,742,TETRAZEPAM,CAJA CON 20 COMPRIMIDOS 25 MG,0,0,-
30/12/2014,PEMEX3,743,TIAMAZOL,CAJA CON 20 TABLETAS 5 MG,0,0,-
30/12/2014,PEMEX3,744,TIAMINA ,PIRIDOXINA CIANOCOBALAMINA CAJA CON 3 JERINGAS PRELLENADAS DOBLE CAMARA 100MG / 100MG /10MG,0,0,-
30/12/2014,PEMEX3,745,TIAMINA CLORHIDRATO ,PIRIDOXINA CLORHIDRATO CIANOCOBALAMINA CAJA CON 30 CAPSULAS 100 MG / 50 MG / 250MCG,0,0,-
30/12/2014,PEMEX3,746,TIAMINA,PIRIDOXINA CIANOCOBALAMINA BENCILICO ALCOHOL/DEXAMETASONA LIDOCAINA CAJA CON 2 JERINGAS PRELLENADAS CON 3ML DIVIDIDA EN DOS CAMARAS CAMARA I( SOLUCION CLARA) CONTIENE VITAMINA B1 Y VITAMINA B6 CAMARA II ( SOLUCION ROJA) CONTIENE VITAMINA B12 Y DEXAMETASONA,0,0,-
30/12/2014,PEMEX3,747,TIAPROFENICO ACIDO,CAJA CON 30 COMPRIMIDOS 300 MG,0,0,-
30/12/2014,PEMEX3,748,TIBOLONA,CAJA CON 30 TABLETAS 2.5 MG,0,0,-
30/12/2014,PEMEX3,749,TIMOLOL MALEATO,FRASCO GEL 5G 0.1%,0,0,-
30/12/2014,PEMEX3,750,TIMOLOL MALEATO,FRASCO SOLUCION 15 ML 0.5%,0,0,-
30/12/2014,PEMEX3,751,TIOCTICO ACIDO,CAJA CON 30 COMPRIMIDOS 600 MG,0,0,-
30/12/2014,PEMEX3,752,TIOFILINA ,AMBROXOL CLORHIDRATO DE FRASCO SOLUCION 0.700 G/0.150G/100ML 150ML,0,0,-
30/12/2014,PEMEX3,753,TIOTROPIO MONOHIDRATO BROMURO DE,CAJA CON 30 CAPSULAS DE 18 MCG CON DISPOSITIVO INHALADOR,0,0,-
30/12/2014,PEMEX3,754,TIPRANAVIR,CAJA FRASCO CON 120 CAPSULAS DE 250 MG,0,0,-
30/12/2014,PEMEX3,755,TIZANIDINA CLORHIDRATO DE,CAJA CON 20 COMPRIMIDOS 2 MG,0,0,-
30/12/2014,PEMEX3,756,TOBRAMICINA,FRASCO SOLUCION OFTALMICA GOTAS 15 ML 3 MG/ML,0,0,-
30/12/2014,PEMEX3,757,TOBRAMICINA SULFATO DE,TUBO 3.5 G UNGÜENTO OFTALMICO 3 MG/G,0,0,-
30/12/2014,PEMEX3,758,TOBRAMICINA SULFATO DE,DEXAMETASONA FRASCO SUSPENSION GOTAS OFTALMICAS 5 ML 3 / 1 MG / ML,0,0,-
30/12/2014,PEMEX3,759,TOBRAMICINA,DEXAMETASONA TUBO UNGÜENTO OFTALMICO 3.5 G 3 / 1 MG / G,0,0,-
30/12/2014,PEMEX3,760,TOCOFEROL DL ,ALFA ACETATO DE (VITAMINA E) FRASCO CON 30 CAPSULAS 400 UI,0,0,-
30/12/2014,PEMEX3,761,TOLNAFTATO,FRASCO SOLUCION 20 ML 1%,0,0,-
30/12/2014,PEMEX3,762,TOLPERIZONA CLORHIDRATO DE,PARACETAMOL CAJA CON 30 CAPSULAS 50/300 MG,0,0,-
30/12/2014,PEMEX3,763,TOLTERODINA TARTRATO DE,CAJA CON 14 GRAGEAS 2 MG,0,0,-
30/12/2014,PEMEX3,764,TOPIRAMATO,CAJA CON 20 TABLETAS 25 MG,0,0,-
30/12/2014,PEMEX3,765,TOPIRAMATO,CAJA CON 20 TABLETAS 100 MG,0,0,-
30/12/2014,PEMEX3,766,TRAMADOL CLORHIDRATO DE,FRASCO SOLUCION GOTAS 10 ML 100 MG,0,0,-
30/12/2014,PEMEX3,767,TRAMADOL CLORHIDRATO DE,CAJA CON 10 CAPSULAS 50 MG,0,0,-
30/12/2014,PEMEX3,768,TRAMADOL CLORHIDRATO DE,CAJA CON 5 ÁMPULAS 100 MG 2 ML,0,0,-
30/12/2014,PEMEX3,769,TRAMADOL CLORHIDRATO DE ,KETOROLACO TROMETAMINA CAJA CON 10 CAPSULAS 25/10 MG,0,0,-
30/12/2014,PEMEX3,770,TRAVOPROST,FRASCO SOLUCION OFTALMICA 40 MCG/ML 2.5 ML,0,0,-
30/12/2014,PEMEX3,771,TRETINOINA (AC. RETINOICO),TUBO CREMA 40 G 0.05%,0,0,-
30/12/2014,PEMEX3,772,TRIAMCINOLONA ACETONIDO DE,FRASCO NEBULIZADOR SUSPENSION 16.5 ML 56.10 MG/100 ML,0,0,-
30/12/2014,PEMEX3,773,TRIAZOLAM,CAJA CON 30 TABLETAS 0.250 MG,0,0,-
30/12/2014,PEMEX3,774,TRIAZOLAM,CAJA CON 30 TABLETAS 0.125 MG,0,0,-
30/12/2014,PEMEX3,775,TRIBENOSIDO,LIDOCAINA CAJA CON 5 SUPOSITORIOS 400/40 MG,0,0,-
30/12/2014,PEMEX3,776,TRIBENOSIDO,LIDOCAINA CLORHIDRATO DE TUBO CREMA 30 G 5/2 G C/1 CANULA,0,0,-
30/12/2014,PEMEX3,777,TRIHEXIFENIDILO CLORHIDRATO DE,CAJA CON 50 TABLETAS DE 5 MG,0,0,-
30/12/2014,PEMEX3,778,TRIMEBUTINA,CAJA CON 40 TABLETAS 200 MG,0,0,-
30/12/2014,PEMEX3,779,TRIMETOPRIMA,SULFAMETOXAZOL CAJA CON 14 COMPRIMIDOS 160/800 MG,0,0,-
30/12/2014,PEMEX3,780,TRIMETOPRIMA,SULFAMETOXAZOL FRASCO SUSPENSION PEDIATRICA 120 ML 40 / 200 MG / 5 ML,0,0,-
30/12/2014,PEMEX3,781,TRINITRATO DE GLICERILO,CAJA CON 10 PARCHES 36MG,0,0,-
30/12/2014,PEMEX3,782,TRINITRATO DE GLICERILO,CAJA CON 10 PARCHES 18MG,0,0,-
30/12/2014,PEMEX3,783,TRITICUM VULGARE EXTRACTO ACUOSO DE,CAJA CON 10 GASAS 4G CREMA 150MG/G,0,0,-
30/12/2014,PEMEX3,784,TROMANTADINA CLORHIDRATO DE,TUBO 10 GR GEL 1 GR/100 GR,0,0,-
30/12/2014,PEMEX3,785,TROPICAMIDA,FRASCO SOLUCION OFTALMICA GOTAS 5 ML 10 MG/ML,0,0,-
30/12/2014,PEMEX3,786,TROPICAMIDA,FENILEFRINA FRASCO SOLUCION OFTALMICA. 15 ML 0.8 G/5 G/100 ML,0,0,-
30/12/2014,PEMEX3,787,TROXERRUTINA,CUMARINA CAJA CON 30 TABLETAS 180/30 MG,0,0,-
30/12/2014,PEMEX3,788,URSODEOXICOLICO ACIDO,CAJA 50 CAPSULAS 250 MG,0,0,-
30/12/2014,PEMEX3,789,VALERIANA OFFICINALIS,CAJA CON 40 GRAGEAS DE 140 MG,0,0,-
30/12/2014,PEMEX3,790,VALPROATO DE MAGNESIO,CAJA CON 40 COMPRIMIDOS 200 MG,0,0,-
30/12/2014,PEMEX3,791,VALPROATO DE MAGNESIO,FRASCO SUSPENSION 100 ML 4 G /100 ML,0,0,-
30/12/2014,PEMEX3,792,VALPROATO DE MAGNESIO,CAJA CON 20 TABLETAS 400 MG,0,0,-
30/12/2014,PEMEX3,793,VALPROATO DE MAGNESIO,FRASCO SOLUCION GOTAS 40 ML 200 MG,0,0,-
30/12/2014,PEMEX3,794,VALPROATO DE MAGNESIO,CAJA CON 20 TABLETAS DE LIBERACION PROLONGADA 300 MG,0,0,-
30/12/2014,PEMEX3,795,VALPROATO DE MAGNESIO,CAJA CON 20 TABLETAS 600 MG LIBERACION PROLONGADA,0,0,-
30/12/2014,PEMEX3,796,VALPROATO DE SODIO,FRASCO JARABE 120 ML 250 MG,0,0,-
30/12/2014,PEMEX3,797,VALPROATO SEMISODICO EQUIVALENTE A DE ACIDO VALPROICO,CAJA CON 30 TABLETAS DE LIBERACION PROLONGADA 500 MG,0,0,-
30/12/2014,PEMEX3,798,VALPROICO ACIDO,CAJA CON 60 CAPSULAS 250 MG,0,0,-
30/12/2014,PEMEX3,799,VALSARTAN,CAJA CON 30 COMPRIMIDOS 80 MG,0,0,-
30/12/2014,PEMEX3,800,VALSARTAN,CAJA CON 14 COMPRIMIDOS 160 MG,0,0,-
30/12/2014,PEMEX3,801,VALSARTAN,HIDROCLOROTIAZIDA CAJA CON 14 TABLETAS 160 MG /12.5 MG,0,0,-
30/12/2014,PEMEX3,802,VALSARTAN,HIDROCLOROTIAZIDA CAJA CON 14 GRAGEAS O TABLETAS 80 MG /12.5 MG,0,0,-
30/12/2014,PEMEX3,803,VENLAFAXINA CLORHIDRATO DE,CAJA CON 20 CAPSULAS O TABLETAS LIBERACION PROLONGADA 75 MG,0,0,-
30/12/2014,PEMEX3,804,VERALIPRIDE,CAJA CON 20 CAPSULAS 100 MG,0,0,-
30/12/2014,PEMEX3,805,VERAPAMILO CLORHIDRATO DE,CAJA CON 30 TABLETAS 40 MG,0,0,-
30/12/2014,PEMEX3,806,VERAPAMILO CLORHIDRATO DE,CAJA 15 TABLETAS LIBERACION PROLONGADA 180 MG,0,0,-
30/12/2014,PEMEX3,807,VIGABATRINA,CAJA CON 60 COMPRIMIDOS 500 MG,0,0,-
30/12/2014,PEMEX3,808,VILDAGLIPTINA,METFORMINA CAJA CON 60 COMPRIMIDOS 50/850 MG,0,0,-
30/12/2014,PEMEX3,809,VINORELBINE BITARTRATO DE,CAJA CON 1 CAPSULA 20 MG,0,0,-
30/12/2014,PEMEX3,810,VITAMINAS Y MINERALES CON LISINA,FRASCO JARABE 200 ML,0,0,-
30/12/2014,PEMEX3,811,VITAMINAS,CALCIO MINERALES FRASCO 30 TABLETAS (CA=250MG),0,0,-
30/12/2014,PEMEX3,812,VITAMINAS,MINERALES FRASCO CON 30 TABLETAS,0,0,-
30/12/2014,PEMEX3,813,ZAFIRLUKAST,CAJA CON 28 TABLETAS 20 MG,0,0,-
30/12/2014,PEMEX3,814,ZIPRASIDONA CLORHIDRATO DE,CAJA CON 28 CAPSULAS 80 MG,0,0,-
30/12/2014,PEMEX3,815,ZIPRASIDONA CLORHIDRATO DE,CAJA CON 28 CAPSULAS 40 MG,0,0,-
30/12/2014,PEMEX3,816,ZOLEDRONICO ACIDO,CAJA CON FRASCO AMPULA 4MG/5ML,0,0,-
30/12/2014,PEMEX3,817,ZOLMITRIPTAN,CAJA CON 2 TABLETAS 2.5 MG,0,0,-
