FECHA,CONTRATO,No. Concepto,Descripción detallada de los bienes                                                                (principio activo),Presentación                                                                                 (unidad de medida),MAXIMO,MINIMO,CLAVE GOB
2014-12-30,PEMEX1,611,PERMETRINA,FRASCO EMULSION 120 ML 5 G/100 ML,0,0,-
2014-12-30,PEMEX1,612,PEROXIDO BENZOILO,CLINDAMICINA FOSFATO DE TUBO 30 G GEL 5/1/100 G,0,0,-
2014-12-30,PEMEX1,613,PIDOTIMOD,CAJA 10 FRASCOS AMPULA 7 ML 400 MG,0,0,-
2014-12-30,PEMEX1,614,PILOCARPINA,FRASCO SOLUCION GOTAS OFTALMICAS 15 ML AL 2%,0,0,-
2014-12-30,PEMEX1,615,PIMECROLIMUS,TUBO CREMA 1% 30 G,0,0,-
2014-12-30,PEMEX1,616,PINAVERIO BROMURO DE,CAJA DE 14 TABLETAS 100 MG,0,0,-
2014-12-30,PEMEX1,617,PIOGLITAZONA,CAJA CON 7 TABLETAS 15 MG,0,0,-
2014-12-30,PEMEX1,618,PIRACETAM,FRASCO SOLUCION 120 ML 200 MG/ML,0,0,-
2014-12-30,PEMEX1,619,PIRACETAM,CAJA CON 30 TABLETAS 800 MG,0,0,-
2014-12-30,PEMEX1,620,PIRIDOSTIGMINA BROMURO DE,FRASCO 20 TABLETAS 60 MG,0,0,-
2014-12-30,PEMEX1,621,PIRIMETAMINA,CAJA CON 30 TABLETAS 25 MG,0,0,-
2014-12-30,PEMEX1,622,PIROXICAM,TUBO GEL 40 G 0.5 %,0,0,-
2014-12-30,PEMEX1,623,PIROXICAM,CAJA CON 20 CAPSULAS O TABLETAS 20 MG,0,0,-
2014-12-30,PEMEX1,624,PLANTAGO PSILLIUM,FRASCO POLVO 210 G,0,0,-
2014-12-30,PEMEX1,625,POLIACRILICO ACIDO,TUBO GEL OFTALMICO 10 G 2 MG/G,0,0,-
2014-12-30,PEMEX1,626,POLICRESULENO,CAJA CON 6 OVULOS 0.09 G,0,0,-
2014-12-30,PEMEX1,627,POLICRESULENO,CINCOCAINA CLORHIDRATO TUBO UNGÜENTO 50 G 5/1 G,0,0,-
2014-12-30,PEMEX1,628,POLIETILENGLICOL 400 ,PROPILENGLICOL HP GUAR FRASCO SOLUCION OFTALMICA 15 ML 4 MG / 3 MG / 1.9 MG / ML,0,0,-
2014-12-30,PEMEX1,629,POLIMALTOSADO FERRICO COMPLEJO,FRASCO SOLUCION 100 ML 3.125 G,0,0,-
2014-12-30,PEMEX1,630,POLIMALTOSADO FERRICO COMPLEJO,FRASCO SOLUCION GOTAS 20 ML 5 G,0,0,-
2014-12-30,PEMEX1,631,POLIMALTOSADO FERRICO COMPLEJO,AC.FOLICO CAJA CON 30 GRAGEAS 357.143 MG/800 MCG,0,0,-
2014-12-30,PEMEX1,632,PRAMIPEXOL MONOHIDRATADO DICLORHIDRATO DE,CAJA 30 TABLETAS 0.50 MG,0,0,-
2014-12-30,PEMEX1,633,PRASTERONA ENANTATO DE,ESTRADIOL VALERATO DE CAJA CON 1 JERINGA PRELLENADA 1 ML 200 / 4 MG,0,0,-
2014-12-30,PEMEX1,634,PRAZOSINA,CAJA CON 30 CAPSULAS 1 MG,0,0,-
2014-12-30,PEMEX1,635,PREDNISOLONA ACETATO DE,FRASCO SUSPENSION OFTALMICA 1% 10 MG/ML 5 ML,0,0,-
2014-12-30,PEMEX1,636,PREDNISOLONA FOSFATO SODICO DE,FRASCO SOLUCION INFANTIL 100 ML 1 MG/ML,0,0,-
2014-12-30,PEMEX1,637,PREDNISONA,CAJA CON 20 TABLETAS 50 MG,0,0,-
2014-12-30,PEMEX1,638,PREDNISONA,CAJA CON 30 TABLETAS 20 MG,0,0,-
2014-12-30,PEMEX1,639,PREDNISONA,CAJA CON 30 TABLETAS 5 MG,0,0,-
2014-12-30,PEMEX1,640,PREGABALINA,CAJA CON 28 CAPSULAS 150 MG,0,0,-
2014-12-30,PEMEX1,641,PREGABALINA,CAJA CON 28 CAPSULAS 75 MG,0,0,-
2014-12-30,PEMEX1,642,PRIMIDONA,CAJA CON 50 TABLETAS 250 MG,0,0,-
2014-12-30,PEMEX1,643,PROGESTERONA,CAJA CON 6 AMPULAS 2 ML 50 MG,0,0,-
2014-12-30,PEMEX1,644,PROGESTERONA,CAJA CON 14 CAPSULAS DE 200 MG,0,0,-
2014-12-30,PEMEX1,645,PROGESTERONA,CAJA CON 30 CAPSULAS DE 100 MG,0,0,-
2014-12-30,PEMEX1,646,PROMESTRIENO,CAJA CON 10 CAPSULAS VAGINALES 10 MG,0,0,-
2014-12-30,PEMEX1,647,PROPAFENONA,CAJA CON 30 TABLETAS 300 MG,0,0,-
2014-12-30,PEMEX1,648,PROPAFENONA,CAJA CON 20 TABLETAS 150 MG,0,0,-
2014-12-30,PEMEX1,649,PROPRANOLOL,CAJA CON 30 TABLETAS 40 MG,0,0,-
2014-12-30,PEMEX1,650,PROPRANOLOL,CAJA CON 42 TABLETAS 10 MG,0,0,-
2014-12-30,PEMEX1,651,PRUCALOPRIDA,CAJA CON 14 COMPRIMIDOS 2MG,0,0,-
2014-12-30,PEMEX1,652,QUETIAPINA FUMARATO DE ,CAJA CON 30 TABLETAS DE 300 MG,0,0,-
2014-12-30,PEMEX1,653,QUINAGOLIDA CLORHIDRATO DE,CAJA CON 9 COMPRIMIDOS 25 MCG,0,0,-
2014-12-30,PEMEX1,654,QUINAGOLIDA CLORHIDRATO DE,CAJA CON 30 COMPRIMIDOS 75 MCG,0,0,-
2014-12-30,PEMEX1,655,QUINAPRIL CLORHIDRATO DE,CAJA CON 21 GRAGEAS 10 MG,0,0,-
2014-12-30,PEMEX1,656,QUINFAMIDA,CAJA CON 3 TABLETAS 100 MG,0,0,-
2014-12-30,PEMEX1,657,QUINFAMIDA,FRASCO SUSPENSION 30 ML 50 MG / 5 ML,0,0,-
2014-12-30,PEMEX1,658,RACECADOTRILO,CAJA CON 18 SOBRES 30 MG,0,0,-
2014-12-30,PEMEX1,659,RALOXIFENO CLORHIDRATO DE,CAJA CON 28 TABLETAS 60 MG,0,0,-
2014-12-30,PEMEX1,660,RALTEGRAVIR POTASICO,CAJA CON 60 COMPRIMIDOS RECUBIERTOS 400MG,0,0,-
2014-12-30,PEMEX1,661,RAMIPRIL,CAJA CON 16 TABLETAS 5 MG,0,0,-
2014-12-30,PEMEX1,662,RAMIPRIL,HIDROCLOROTIAZIDA CAJA CON 16 TABLETAS 5/25 MG,0,0,-
2014-12-30,PEMEX1,663,RANITIDINA CLORHIDRATO DE,CAJA CON 20 TABLETAS 150 MG,0,0,-
2014-12-30,PEMEX1,664,RANITIDINA CLORHIDRATO DE,FRASCO SOLUCION 200 ML 1.5 G / 100 ML,0,0,-
2014-12-30,PEMEX1,665,RASAGILINA,CAJA CON 30 TABLETAS 1 MG,0,0,-
2014-12-30,PEMEX1,666,RESORCINOL,CALAMINA FRASCO SUSPENSION 120 ML 6/6G,0,0,-
2014-12-30,PEMEX1,667,RETINOL PALMITATO (VITAMINA A),"ERGOCALCIFEROL (VITAMINA D2) ACEITE DE HIGADO. BACALAO DEODOR. BENZALCONIO CLORURO DE OXIDO DE ZINC TUBO POMADA 45 G 500,000 UI / 90,000 UI / 10 G / 0.1 G / 25 G / 100 G",0,0,-
2014-12-30,PEMEX1,668,RETINOL PALMITATO (VITAMINA A),ERGOCALCIFEROL(VITAMINA D2) CAJA CON 5 AMPULAS INGERIBLES 3 ML 12000 UI/1000 UI/3 ML,0,0,-
2014-12-30,PEMEX1,669,RETINOL PALMITATO (VITAMINA A),ERGOCALCIFEROL(VITAMINA D2) ASCORBICO ACIDO (VITAMINA C) ASCORBATO SODIO (VITAMINA C) FRASCO SOLUCION 15 ML GOTERO GRADUADO 5000 UI/400 UI/30 MG/30 MG/ML,0,0,-
2014-12-30,PEMEX1,670,RETINOL PALMITATO DE (VITAMINA A),"CAJA CON 40 CAPSULAS 50,000 UI",0,0,-
2014-12-30,PEMEX1,671,RIBAVIRINA,CAJA CON 18 CAPSULAS 400 MG,0,0,-
2014-12-30,PEMEX1,672,RIFAMIPICINA,ISONIAZIDA CAJA CON 24 CAPSULAS 150/200 MG,0,0,-
2014-12-30,PEMEX1,673,RIFAMPICINA,CAJA 16 CAPSULAS 300 MG,0,0,-
2014-12-30,PEMEX1,674,RIFAMPICINA,ISONIAZIDA CAJA CON 90 TABLETAS 300 MG/400 MG,0,0,-
2014-12-30,PEMEX1,675,RIFAMPICINA,ISONIAZIDA PIRAZINAMIDA ETAMBUTOL CAJA CON 240 TABLETAS 150 MG/75 MG/400 MG/300 MG,0,0,-
2014-12-30,PEMEX1,676,RIFAXIMINA,CAJA 28 TABLETAS DE 200 MG,0,0,-
2014-12-30,PEMEX1,677,RISEDRONATO SODICO,CAJA CON 4 TABLETAS 35 MG,0,0,-
2014-12-30,PEMEX1,678,RISPERIDONA,FRASCO SOLUCION 60 ML 1 MG/ML,0,0,-
2014-12-30,PEMEX1,679,RISPERIDONA,CAJA CON 20 TABLETAS 3 MG,0,0,-
2014-12-30,PEMEX1,680,RISPERIDONA,CAJA CON 20 TABLETAS 2 MG,0,0,-
2014-12-30,PEMEX1,681,RITONAVIR,CAJA CON 168 CAPSULAS 100MG,0,0,-
2014-12-30,PEMEX1,682,RITONAVIR,LOPINAVIR CAJA CON 120 TABLETAS 50/200MG,0,0,-
2014-12-30,PEMEX1,683,RIVAROXABAN,CAJA CON 10 COMPRIMIDOS 10 MG,0,0,-
2014-12-30,PEMEX1,684,RIVASTIGMINA TARTRATO DE,CAJA CON 30 PARCHES 9.5 MG/24 HORAS,0,0,-
2014-12-30,PEMEX1,685,RIVASTIGMINA TARTRATO DE,CAJA CON 30 PARCHES 4.6 MG/24 HORAS,0,0,-
2014-12-30,PEMEX1,686,ROSIGLITAZONA MALEATO DE,CAJA CON 14 TABLETAS 4 MG,0,0,-
2014-12-30,PEMEX1,687,ROSUVASTATINA CALCICA,CAJA CON 30 TABLETAS 10 MG,0,0,-
2014-12-30,PEMEX1,688,ROTIGOTINA,CAJA CON 14 PARCHES TRANSDERMICOS DE 4 MG,0,0,-
2014-12-30,PEMEX1,689,SACARATO OXIDO FERRICO COMPLEJO DE,CAJA CON 1 FRASCO AMPULA 5 ML 100 MG,0,0,-
2014-12-30,PEMEX1,690,SALBUTAMOL SULFATO ,IPRATOPIO BROMURO CAJA CON 10 AMPULAS 2.5 ML 2.5 MG/ 0.50 MG,0,0,-
2014-12-30,PEMEX1,691,SALBUTAMOL SULFATO DE,FRASCO SOLUCION 200 ML 0.040 G,0,0,-
2014-12-30,PEMEX1,692,SALBUTAMOL SULFATO DE,FRASCO SOLUCION 10 ML P/NEBULIZADOR 5 MG/ML,0,0,-
2014-12-30,PEMEX1,693,SALBUTAMOL SULFATO DE,FRASCO SUSPENSION AEROSOL 200 DOSIS (100 MCG/DOSIS),0,0,-
2014-12-30,PEMEX1,694,SALBUTAMOL SULFATO DE,CAJA CON 5 AMPULAS 1 ML 0.5 MG,0,0,-
2014-12-30,PEMEX1,695,SALBUTAMOL SULFATO DE,AMBROXOL CLORHIDRATO DE FRASCO SOLUCION 120 ML 2 MG/7.5 MG/5 ML,0,0,-
2014-12-30,PEMEX1,696,SALICILICO ACIDO,TUBO GEL 15 G 27 G/100 G,0,0,-
2014-12-30,PEMEX1,697,SALMETEROL XINAFOATO DE ,FLUTICASONA CAJA POLVO INHALADOR CON 60 DOSIS 50 MCG/100 MCG,0,0,-
2014-12-30,PEMEX1,698,SALMETEROL XINAFOATO DE ,FLUTICASONA CAJA CON FRASCO SUSPENSION AEROSOL 25/50 MCG (0.33/0.67 MG) 120 DOSIS,0,0,-
2014-12-30,PEMEX1,699,SALMETEROL XINAFOATO DE,FLUTICASONA CAJA CON FRASCO AEROSOL 25 /125 MCG (0.33 / 1.67 MG),0,0,-
2014-12-30,PEMEX1,700,SALMETEROL XINAFOATO DE,FLUTICASONA CAJA CON FRASCO SUSPENSION AEROSOL 25/250MCG ( 0.33 / 3.33 MG),0,0,-
2014-12-30,PEMEX1,701,SECNIDAZOL,CAJA CON 8 COMPRIMIDOS 500 MG,0,0,-
2014-12-30,PEMEX1,702,SENOSIDOS A,B (OBTENIDOS DE CASIA ACUTIFOLIA) CAJA CON 60 TABLETAS 187 MG,0,0,-
2014-12-30,PEMEX1,703,SENOSIDOS A,B CONCENTRADO DE SENOSIDOS AL 60% FRASCO SOLUCION 75 ML 150 MG/5G,0,0,-
2014-12-30,PEMEX1,704,SERENOA REPENS ,URTICA DIOICA CAJA CON 40 CAPSULAS DE 160 /120 MG,0,0,-
2014-12-30,PEMEX1,705,SERTRALINA CLORHIDRATO DE,CAJA CON 14 CAPSULAS O TABLETAS 50 MG,0,0,-
2014-12-30,PEMEX1,706,SEVELAMERO,CAJA CON 180 COMPRIMIDOS 800 MG,0,0,-
2014-12-30,PEMEX1,707,SILDENAFIL CITRATO DE,CAJA CON 1 TABLETA 50 MG,0,0,-
2014-12-30,PEMEX1,708,SIMVASTATINA,CAJA CON 20 TABLETAS 40 MG,0,0,-
2014-12-30,PEMEX1,709,SIROLIMUS,CAJA CON 60 GRAGEAS 1 MG,0,0,-
2014-12-30,PEMEX1,710,SITAGLIPTINA ,METFORMINA CAJA CON 28 COMPRIMIDOS 50 MG/ 850 MG,0,0,-
2014-12-30,PEMEX1,711,SOMATROPINA (HORMONA DEL CRECIMIENTO),"FRASCO AMPULA CON POLVO LIOFILIZADO O JERINGA PRELLENADA, QUE CONTIENE 5MG (15 U.I.) DE SOMATROPINA, FRASCO CON 5ML DE DILUYENTE E INSTRUCTIVO",0,0,-
2014-12-30,PEMEX1,712,SOMATROPINA,CAJA CON FRASCO AMPULA 1ML 4UI (1.33MG),0,0,-
2014-12-30,PEMEX1,713,SUCRALFATO,CAJA CON 40 TABLETAS 1 G,0,0,-
2014-12-30,PEMEX1,714,SULFADIAZINA DE PLATA MICRONIZADA,TUBO CREMA 30 G 1%,0,0,-
2014-12-30,PEMEX1,715,SULFADIAZINA DE PLATA MICRONIZADA,TUBO CREMA 160 G 1%,0,0,-
2014-12-30,PEMEX1,716,SULFASALAZINA,CAJA CON 60 GRAGEAS 500 MG,0,0,-
2014-12-30,PEMEX1,717,SULFATO DE ATAZANAVIR,CAJA CON 60 CAPSULAS 200MG,0,0,-
2014-12-30,PEMEX1,718,SULFATO FERROSO,FRASCO 30 TABLETAS 200 MG,0,0,-
2014-12-30,PEMEX1,719,SULPIRIDE,CAJA CON 40 CAPSULAS 50 MG,0,0,-
2014-12-30,PEMEX1,720,SULPIRIDE,DIAZEPAM CAJA CON 30 COMPRIMIDOS 50/2.5 MG,0,0,-
2014-12-30,PEMEX1,721,TACROLIMUS,TUBO UNGÜENTO 30 G 0.03%,0,0,-
2014-12-30,PEMEX1,722,TACROLIMUS MONOHIDRATADO,CAJA CON 50 CAPSULAS 1 MG,0,0,-
2014-12-30,PEMEX1,723,TACROLIMUS MONOHIDRATADO,CAJA CON 50 CAPSULAS 5 MG,0,0,-
2014-12-30,PEMEX1,724,TADALAFIL,CAJA CON 4 TABLETAS DE 20 MG,0,0,-
2014-12-30,PEMEX1,725,TALIDOMIDA,CAJA CON 50 TABLETAS O CAPSULAS 100 MG,0,0,-
2014-12-30,PEMEX1,726,TAMOXIFENO CITRATO DE,CAJA CON 14 TABLETAS 20 MG,0,0,-
2014-12-30,PEMEX1,727,TAMSULOSINA CLORHIDRATO DE,CAJA CON 20 CAPSULAS LIBERACION PROLONGADA 0.4 MG,0,0,-
2014-12-30,PEMEX1,728,TELMISARTAN,CAJA CON 28 TABLETAS 40 MG,0,0,-
2014-12-30,PEMEX1,729,TELMISARTAN ,HIDROCLOROTIAZIDA CAJA CON 14 TABLETAS 80/12.5 MG,0,0,-
2014-12-30,PEMEX1,730,TEMOZOLOMIDA,CAJA CON 5 CAPSULAS 100 MG,0,0,-
2014-12-30,PEMEX1,731,TEOFILINA,CAJA CON 20 CAPSULAS LIBERACION PROLONGADA 200 MG,0,0,-
2014-12-30,PEMEX1,732,TEOFILINA,MEPIRAMINA FRASCO SOLUCION 240 ML 0.172 / 0.273 G/100 ML,0,0,-
2014-12-30,PEMEX1,733,TERAZOSIN CLORHIDRATO DE,CAJA CON 15 TABLETAS 2 MG,0,0,-
2014-12-30,PEMEX1,734,TERBINAFINA CLORHIDRATO DE,CAJA CON 20 TABLETAS O COMPRIMIDOS 250 MG,0,0,-
2014-12-30,PEMEX1,735,TERBUTALINA SULFATO DE,GUAIFENESINA FRASCO SOLUCION 200 ML 0.030 G / 1.330 G / 100 ML,0,0,-
2014-12-30,PEMEX1,736,TERIPARATIDA,CAJA CON PLUMA PARA ADMINISTRACION CON CARTUCHO DE 2.4 ML250 MCG/ML,0,0,-
2014-12-30,PEMEX1,737,TESTOSTERONA ENANTATO DE,CAJA CON 1 AMPULA 1 ML 250 MG,0,0,-
2014-12-30,PEMEX1,738,TESTOSTERONA UNDECANOATO DE,CAJA CON 30 CAPSULAS 40 MG,0,0,-
2014-12-30,PEMEX1,739,TETRACAINA CLORHIDRATO DE,FRASCO SOLUCION GOTAS OFTALMICAS 10 ML 5 MG/ML,0,0,-
2014-12-30,PEMEX1,740,TETRACICLINA CLORHIDRATO DE,CAJA CON 16 CAPSULAS 500 MG,0,0,-
2014-12-30,PEMEX1,741,TETRACICLINA CLORHIDRATO DE,CAJA CON 10 TABLETAS 250MG,0,0,-
2014-12-30,PEMEX1,742,TETRAZEPAM,CAJA CON 20 COMPRIMIDOS 25 MG,0,0,-
2014-12-30,PEMEX1,743,TIAMAZOL,CAJA CON 20 TABLETAS 5 MG,0,0,-
2014-12-30,PEMEX1,744,TIAMINA ,PIRIDOXINA CIANOCOBALAMINA CAJA CON 3 JERINGAS PRELLENADAS DOBLE CAMARA 100MG / 100MG /10MG,0,0,-
2014-12-30,PEMEX1,745,TIAMINA CLORHIDRATO ,PIRIDOXINA CLORHIDRATO CIANOCOBALAMINA CAJA CON 30 CAPSULAS 100 MG / 50 MG / 250MCG,0,0,-
2014-12-30,PEMEX1,746,TIAMINA,"PIRIDOXINA CIANOCOBALAMINA BENCILICO ALCOHOL/DEXAMETASONA LIDOCAINA CAJA CON 2 JERINGAS PRELLENADAS CON 3ML DIVIDIDA EN DOS CAMARAS, CAMARA I( SOLUCION CLARA) CONTIENE VITAMINA B1 Y VITAMINA B6, CAMARA II ( SOLUCION ROJA) CONTIENE VITAMINA B12 Y DEXAMETASONA",0,0,-
2014-12-30,PEMEX1,747,TIAPROFENICO ACIDO,CAJA CON 30 COMPRIMIDOS 300 MG,0,0,-
2014-12-30,PEMEX1,748,TIBOLONA,CAJA CON 30 TABLETAS 2.5 MG,0,0,-
2014-12-30,PEMEX1,749,TIMOLOL MALEATO,FRASCO GEL 5G 0.1%,0,0,-
2014-12-30,PEMEX1,750,TIMOLOL MALEATO,FRASCO SOLUCION 15 ML 0.5%,0,0,-
2014-12-30,PEMEX1,751,TIOCTICO ACIDO,CAJA CON 30 COMPRIMIDOS 600 MG,0,0,-
2014-12-30,PEMEX1,752,TIOFILINA ,AMBROXOL CLORHIDRATO DE FRASCO SOLUCION 0.700 G/0.150G/100ML 150ML,0,0,-
2014-12-30,PEMEX1,753,TIOTROPIO MONOHIDRATO BROMURO DE,CAJA CON 30 CAPSULAS DE 18 MCG CON DISPOSITIVO INHALADOR,0,0,-
2014-12-30,PEMEX1,754,TIPRANAVIR,CAJA FRASCO CON 120 CAPSULAS DE 250 MG,0,0,-
2014-12-30,PEMEX1,755,TIZANIDINA CLORHIDRATO DE,CAJA CON 20 COMPRIMIDOS 2 MG,0,0,-
2014-12-30,PEMEX1,756,TOBRAMICINA,FRASCO SOLUCION OFTALMICA GOTAS 15 ML 3 MG/ML,0,0,-
2014-12-30,PEMEX1,757,TOBRAMICINA SULFATO DE,TUBO 3.5 G UNGÜENTO OFTALMICO 3 MG/G,0,0,-
2014-12-30,PEMEX1,758,TOBRAMICINA SULFATO DE,DEXAMETASONA FRASCO SUSPENSION GOTAS OFTALMICAS 5 ML 3 / 1 MG / ML,0,0,-
2014-12-30,PEMEX1,759,TOBRAMICINA,DEXAMETASONA TUBO UNGÜENTO OFTALMICO 3.5 G 3 / 1 MG / G,0,0,-
2014-12-30,PEMEX1,760,TOCOFEROL DL ,ALFA ACETATO DE (VITAMINA E) FRASCO CON 30 CAPSULAS 400 UI,0,0,-
2014-12-30,PEMEX1,761,TOLNAFTATO,FRASCO SOLUCION 20 ML 1%,0,0,-
2014-12-30,PEMEX1,762,TOLPERIZONA CLORHIDRATO DE,PARACETAMOL CAJA CON 30 CAPSULAS 50/300 MG,0,0,-
2014-12-30,PEMEX1,763,TOLTERODINA TARTRATO DE,CAJA CON 14 GRAGEAS 2 MG,0,0,-
2014-12-30,PEMEX1,764,TOPIRAMATO,CAJA CON 20 TABLETAS 25 MG,0,0,-
2014-12-30,PEMEX1,765,TOPIRAMATO,CAJA CON 20 TABLETAS 100 MG,0,0,-
2014-12-30,PEMEX1,766,TRAMADOL CLORHIDRATO DE,FRASCO SOLUCION GOTAS 10 ML 100 MG,0,0,-
2014-12-30,PEMEX1,767,TRAMADOL CLORHIDRATO DE,CAJA CON 10 CAPSULAS 50 MG,0,0,-
2014-12-30,PEMEX1,768,TRAMADOL CLORHIDRATO DE,CAJA CON 5 ÁMPULAS 100 MG 2 ML,0,0,-
2014-12-30,PEMEX1,769,TRAMADOL CLORHIDRATO DE ,KETOROLACO TROMETAMINA CAJA CON 10 CAPSULAS 25/10 MG,0,0,-
2014-12-30,PEMEX1,770,TRAVOPROST,FRASCO SOLUCION OFTALMICA 40 MCG/ML 2.5 ML,0,0,-
2014-12-30,PEMEX1,771,TRETINOINA (AC. RETINOICO),TUBO CREMA 40 G 0.05%,0,0,-
2014-12-30,PEMEX1,772,TRIAMCINOLONA ACETONIDO DE,FRASCO NEBULIZADOR SUSPENSION 16.5 ML 56.10 MG/100 ML,0,0,-
2014-12-30,PEMEX1,773,TRIAZOLAM,CAJA CON 30 TABLETAS 0.250 MG,0,0,-
2014-12-30,PEMEX1,774,TRIAZOLAM,CAJA CON 30 TABLETAS 0.125 MG,0,0,-
2014-12-30,PEMEX1,775,TRIBENOSIDO,LIDOCAINA CAJA CON 5 SUPOSITORIOS 400/40 MG,0,0,-
2014-12-30,PEMEX1,776,TRIBENOSIDO,LIDOCAINA CLORHIDRATO DE TUBO CREMA 30 G 5/2 G C/1 CANULA,0,0,-
2014-12-30,PEMEX1,777,TRIHEXIFENIDILO CLORHIDRATO DE,CAJA CON 50 TABLETAS DE 5 MG,0,0,-
2014-12-30,PEMEX1,778,TRIMEBUTINA,CAJA CON 40 TABLETAS 200 MG,0,0,-
2014-12-30,PEMEX1,779,TRIMETOPRIMA,SULFAMETOXAZOL CAJA CON 14 COMPRIMIDOS 160/800 MG,0,0,-
2014-12-30,PEMEX1,780,TRIMETOPRIMA,SULFAMETOXAZOL FRASCO SUSPENSION PEDIATRICA 120 ML 40 / 200 MG / 5 ML,0,0,-
2014-12-30,PEMEX1,781,TRINITRATO DE GLICERILO,CAJA CON 10 PARCHES 36MG,0,0,-
2014-12-30,PEMEX1,782,TRINITRATO DE GLICERILO,CAJA CON 10 PARCHES 18MG,0,0,-
2014-12-30,PEMEX1,783,TRITICUM VULGARE EXTRACTO ACUOSO DE,CAJA CON 10 GASAS 4G CREMA 150MG/G,0,0,-
2014-12-30,PEMEX1,784,TROMANTADINA CLORHIDRATO DE,TUBO 10 GR GEL 1 GR/100 GR,0,0,-
2014-12-30,PEMEX1,785,TROPICAMIDA,FRASCO SOLUCION OFTALMICA GOTAS 5 ML 10 MG/ML,0,0,-
2014-12-30,PEMEX1,786,TROPICAMIDA,FENILEFRINA FRASCO SOLUCION OFTALMICA. 15 ML 0.8 G/5 G/100 ML,0,0,-
2014-12-30,PEMEX1,787,TROXERRUTINA,CUMARINA CAJA CON 30 TABLETAS 180/30 MG,0,0,-
2014-12-30,PEMEX1,788,URSODEOXICOLICO ACIDO,CAJA 50 CAPSULAS 250 MG,0,0,-
2014-12-30,PEMEX1,789,VALERIANA OFFICINALIS,CAJA CON 40 GRAGEAS DE 140 MG,0,0,-
2014-12-30,PEMEX1,790,VALPROATO DE MAGNESIO,CAJA CON 40 COMPRIMIDOS 200 MG,0,0,-
2014-12-30,PEMEX1,791,VALPROATO DE MAGNESIO,FRASCO SUSPENSION 100 ML 4 G /100 ML,0,0,-
2014-12-30,PEMEX1,792,VALPROATO DE MAGNESIO,CAJA CON 20 TABLETAS 400 MG,0,0,-
2014-12-30,PEMEX1,793,VALPROATO DE MAGNESIO,FRASCO SOLUCION GOTAS 40 ML 200 MG,0,0,-
2014-12-30,PEMEX1,794,VALPROATO DE MAGNESIO,CAJA CON 20 TABLETAS DE LIBERACION PROLONGADA 300 MG,0,0,-
2014-12-30,PEMEX1,795,VALPROATO DE MAGNESIO,CAJA CON 20 TABLETAS 600 MG LIBERACION PROLONGADA,0,0,-
2014-12-30,PEMEX1,796,VALPROATO DE SODIO,FRASCO JARABE 120 ML 250 MG,0,0,-
2014-12-30,PEMEX1,797,VALPROATO SEMISODICO EQUIVALENTE A DE ACIDO VALPROICO,CAJA CON 30 TABLETAS DE LIBERACION PROLONGADA 500 MG,0,0,-
2014-12-30,PEMEX1,798,VALPROICO ACIDO,CAJA CON 60 CAPSULAS 250 MG,0,0,-
2014-12-30,PEMEX1,799,VALSARTAN,CAJA CON 30 COMPRIMIDOS 80 MG,0,0,-
2014-12-30,PEMEX1,800,VALSARTAN,CAJA CON 14 COMPRIMIDOS 160 MG,0,0,-
2014-12-30,PEMEX1,801,VALSARTAN,HIDROCLOROTIAZIDA CAJA CON 14 TABLETAS 160 MG /12.5 MG,0,0,-
2014-12-30,PEMEX1,802,VALSARTAN,HIDROCLOROTIAZIDA CAJA CON 14 GRAGEAS O TABLETAS 80 MG /12.5 MG,0,0,-
2014-12-30,PEMEX1,803,VENLAFAXINA CLORHIDRATO DE,CAJA CON 20 CAPSULAS O TABLETAS LIBERACION PROLONGADA 75 MG,0,0,-
2014-12-30,PEMEX1,804,VERALIPRIDE,CAJA CON 20 CAPSULAS 100 MG,0,0,-
2014-12-30,PEMEX1,805,VERAPAMILO CLORHIDRATO DE,CAJA CON 30 TABLETAS 40 MG,0,0,-
2014-12-30,PEMEX1,806,VERAPAMILO CLORHIDRATO DE,CAJA 15 TABLETAS LIBERACION PROLONGADA 180 MG,0,0,-
2014-12-30,PEMEX1,807,VIGABATRINA,CAJA CON 60 COMPRIMIDOS 500 MG,0,0,-
2014-12-30,PEMEX1,808,VILDAGLIPTINA,METFORMINA CAJA CON 60 COMPRIMIDOS 50/850 MG,0,0,-
2014-12-30,PEMEX1,809,VINORELBINE BITARTRATO DE,CAJA CON 1 CAPSULA 20 MG,0,0,-
2014-12-30,PEMEX1,810,VITAMINAS Y MINERALES CON LISINA,FRASCO JARABE 200 ML,0,0,-
2014-12-30,PEMEX1,811,VITAMINAS,CALCIO MINERALES FRASCO 30 TABLETAS (CA=250MG),0,0,-
2014-12-30,PEMEX1,812,VITAMINAS,MINERALES FRASCO CON 30 TABLETAS,0,0,-
2014-12-30,PEMEX1,813,ZAFIRLUKAST,CAJA CON 28 TABLETAS 20 MG,0,0,-
2014-12-30,PEMEX1,814,ZIPRASIDONA CLORHIDRATO DE,CAJA CON 28 CAPSULAS 80 MG,0,0,-
2014-12-30,PEMEX1,815,ZIPRASIDONA CLORHIDRATO DE,CAJA CON 28 CAPSULAS 40 MG,0,0,-
2014-12-30,PEMEX1,816,ZOLEDRONICO ACIDO,CAJA CON FRASCO AMPULA 4MG/5ML,0,0,-
2014-12-30,PEMEX1,817,ZOLMITRIPTAN,CAJA CON 2 TABLETAS 2.5 MG,0,0,-
